"log_pSat_Pa","MW","NumOfAtoms","NumOfC","NumOfO","NumOfN","NumHBondDonors","NumOfConf","NumOfConfUsed","C.C..non.aromatic.","C.C.C.O.in.non.aromatic.ring","hydroxyl..alkyl.","aldehyde","ketone","carboxylic.acid","ester","ether..alicyclic.","nitrate","nitro","aromatic.hydroxyl","carbonylperoxynitrate","peroxide","hydroperoxide","carbonylperoxyacid","nitroester","toluene","apin","decane"
-1.46280046811697,246.99643074,22,7,9,1,1,73,40,0,0,1,1,2,0,1,0,0,1,0,0,0,0,0,1,1,0,0
-8.66741382508649,265.043380932,29,8,9,1,2,616,40,0,0,0,0,2,1,0,0,1,0,0,0,0,1,0,0,0,0,1
-5.57648203523045,373.971732112,31,7,16,2,2,43,10,0,0,0,0,2,1,0,0,1,0,0,1,1,1,0,0,1,0,0
-3.01837525066262,311.971338188,25,6,13,2,2,43,10,0,0,1,0,2,0,0,0,1,1,0,0,1,0,1,0,1,0,0
-0.492511794460301,163.01168688,16,4,6,1,1,28,15,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
-5.83483248229015,313.986988252,27,6,13,2,3,398,34,0,0,2,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0
-3.9811144418746,204.099773612,30,9,5,0,2,28,17,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0
-4.08062884632001,341.981902872,29,7,14,2,2,83,32,0,0,0,0,2,0,0,0,2,0,0,0,1,2,0,0,1,0,0
-7.14870119169105,301.986988252,26,5,13,2,3,493,21,0,0,1,1,0,0,1,0,1,1,0,0,0,2,0,0,1,0,0
-10.7805711034065,265.006995424,25,7,10,1,3,174,12,1,0,1,0,0,2,0,0,1,0,0,0,1,0,0,0,1,0,0
-9.08932865051907,257.038295552,28,6,10,1,3,365,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,1,0
0.0895345777929518,234.99643074,21,6,9,1,1,41,7,0,0,1,1,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0
-14.2278465703414,315.007389348,30,7,13,1,5,78,1,0,0,3,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0
-6.81253406166633,222.001181772,21,6,9,0,3,308,12,0,0,1,1,2,0,0,0,0,0,0,0,0,1,1,0,1,0,0
-0.579432379146188,250.99134536,22,6,10,1,2,11,2,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0
-6.4605172437215,300.007723696,28,6,12,2,3,354,40,0,0,1,0,0,1,0,1,2,0,0,0,0,1,0,0,1,0,0
-7.90512874958828,202.011352532,20,7,7,0,2,36,13,1,1,1,0,2,1,0,0,0,0,0,0,1,0,0,0,1,0,0
3.99893536300251,176.990951436,15,4,7,1,0,4,4,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0
-8.14170565259948,299.012474728,29,7,12,1,3,849,40,0,0,1,2,0,0,1,0,1,0,0,0,0,2,0,0,1,0,0
-0.516878424883649,205.022251564,21,6,7,1,1,24,10,0,0,1,0,2,0,0,1,1,0,0,0,0,0,0,0,1,0,0
-3.45771851664736,314.02337376,31,7,12,2,1,559,40,0,0,0,1,1,0,0,0,2,0,0,0,1,1,0,0,0,1,0
-7.54220390488348,281.001910044,26,7,11,1,3,507,40,0,0,1,0,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0
-5.97483139598122,194.006267152,19,5,8,0,3,114,6,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0
-6.59326555943866,300.044109204,32,7,11,2,2,435,40,0,0,0,0,1,0,0,0,2,0,0,0,0,2,0,0,0,0,1
-1.10061641690309,313.986988252,27,6,13,2,1,173,40,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,1,0,0
-2.40707519965066,327.966252808,26,6,14,2,2,133,40,0,0,1,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,0
-3.50770881654085,249.08485182,32,9,7,1,1,67,40,0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,1,0
-10.1426528390418,249.012080804,24,7,9,1,3,192,40,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0
-1.01048557063741,280.965524536,22,6,12,1,2,57,15,0,0,2,0,3,0,0,0,0,0,0,1,1,0,0,0,1,0,0
-3.67928463780229,329.981902872,28,6,14,2,2,375,40,0,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,1,0,0
-7.06757075536767,269.001910044,25,6,11,1,3,183,25,0,0,1,0,1,1,0,0,1,0,0,0,1,1,0,0,1,0,0
-10.5344724833337,237.996096392,22,6,10,0,4,490,20,0,0,1,0,1,2,1,0,0,0,0,0,0,1,0,0,1,0,0
-12.0087636758235,281.001910044,26,7,11,1,4,423,14,0,0,1,1,0,2,0,1,0,1,0,0,0,1,0,0,1,0,0
-10.5860742583704,228.011746456,23,5,10,0,4,502,9,0,0,1,0,0,0,1,0,0,0,0,0,0,2,1,0,1,0,0
1.0681920458759,255.022645488,26,6,10,1,3,144,2,0,0,2,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0
-0.167356882911994,250.99134536,22,6,10,1,1,42,20,0,0,0,0,3,0,0,0,0,1,0,0,1,1,0,0,1,0,0
-7.93447620332384,293.07468106,35,10,9,1,2,476,40,0,0,1,0,3,0,0,0,1,0,0,0,0,1,0,0,0,0,1
-5.94429544535527,312.991739284,28,7,13,1,3,464,31,0,0,2,1,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0
-2.73612244063155,282.03354452,29,7,10,2,1,157,40,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
-3.93671259060893,312.044109204,33,8,11,2,1,174,40,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0
-0.648468316549148,293.960773504,22,6,12,2,1,37,10,0,0,1,0,3,0,0,0,1,1,0,0,1,0,0,0,1,0,0
-1.54894819192061,254.98625998,22,5,11,1,2,86,31,0,0,0,0,2,0,0,0,1,0,0,0,1,2,0,0,1,0,0
-7.26929571043357,311.048860236,34,9,11,1,2,413,40,0,0,0,1,1,0,0,0,0,0,0,1,0,2,0,0,0,1,0
-4.85796193157126,224.016831836,23,6,9,0,4,253,4,0,0,2,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0
-12.5644007759341,267.022645488,27,7,10,1,4,471,40,0,0,2,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0
-0.517598069252107,284.049194584,31,7,10,2,2,94,14,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0
-4.72406106779096,361.971732112,30,6,16,2,3,625,40,0,0,2,0,0,0,1,0,0,0,0,2,0,1,0,0,1,0,0
-1.58268234614834,250.99134536,22,6,10,1,3,41,10,0,0,3,0,3,0,0,0,0,1,0,0,1,0,0,0,1,0,0
-3.84847211806785,163.01168688,16,4,6,1,2,20,8,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0
-8.76137042153131,283.017560108,28,7,11,1,3,549,40,0,0,1,1,0,0,0,0,0,1,0,0,0,2,0,1,1,0,0
-6.49077970519854,224.016831836,23,6,9,0,3,409,9,0,0,2,2,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
0.0373757336987115,238.99134536,21,5,10,1,2,84,10,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0
-1.53620149196456,280.054279964,31,8,9,2,1,119,38,0,0,1,2,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0
-2.76417852010906,313.986988252,27,6,13,2,2,178,23,0,0,1,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0
-0.257815641678213,266.0386299,28,7,9,2,0,25,25,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1
-2.09892517639561,265.006995424,25,7,10,1,2,89,2,1,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0
-1.77739357343947,187.995702468,17,6,7,0,2,47,4,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0
-4.25139811955671,312.007723696,29,7,12,2,2,183,40,0,0,0,0,2,0,0,0,2,0,0,0,0,2,0,0,0,1,0
-6.09174011877884,240.011746456,24,6,10,0,3,362,12,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0
-4.66628477117214,326.096144776,40,10,10,2,1,235,40,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1
-8.10399796203405,296.996824664,27,7,12,1,3,299,1,0,0,2,2,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
-5.66849256014224,208.021917216,22,6,8,0,2,98,16,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0
-9.03519358892657,206.006267152,20,6,8,0,4,11,8,1,1,3,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0
-4.51679606141725,269.997159012,24,5,11,2,3,170,36,0,0,2,1,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0
-2.75299793133831,207.00151612,19,5,8,1,2,61,9,0,0,0,0,2,1,0,0,0,1,0,0,0,1,0,0,1,0,0
-7.74926696998482,356.033938444,36,9,13,2,2,696,40,0,0,0,0,2,0,0,0,2,0,0,0,0,1,1,0,0,1,0
-4.73169974352454,202.084123548,28,9,5,0,1,119,40,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0
-3.51311061106376,297.992073632,26,6,12,2,2,188,40,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,1,0,0
-6.23038724935473,265.006995424,25,7,10,1,2,302,39,0,0,1,1,2,0,0,0,0,1,0,0,0,1,0,1,1,0,0
-8.92315173301471,325.0645103,37,10,11,1,3,279,15,0,0,0,0,1,0,0,0,1,0,0,0,0,2,1,0,0,1,0
-5.44625991082589,263.064116376,31,9,8,1,1,281,40,0,0,0,0,3,0,0,0,1,0,0,0,0,1,0,0,0,0,1
-10.3327693295413,284.996824664,26,6,12,1,4,877,40,0,0,1,1,0,1,1,0,0,1,0,0,0,2,0,0,1,0,0
-4.51607076048444,300.044109204,32,7,11,2,2,529,40,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0
-6.15835445996287,359.992467556,32,7,15,2,3,161,30,0,0,2,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0
-8.50628624870831,236.016831836,24,7,9,0,3,263,34,0,0,1,2,1,0,0,1,0,0,0,0,0,2,0,0,1,0,0
-9.03584777883743,196.058302724,25,6,7,0,4,836,27,0,0,2,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0
-5.73584427261467,252.970609916,20,5,11,1,2,29,3,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0
-5.0723679148477,216.099773612,31,10,5,0,1,160,40,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1
-8.68209713391025,283.053945616,32,8,10,1,3,711,40,0,0,2,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
-11.5374034277031,297.06959568,35,9,10,1,3,751,40,0,0,0,1,0,1,0,0,1,0,0,0,0,2,0,0,0,1,0
-6.25046359994584,373.971732112,31,7,16,2,3,245,16,0,0,2,1,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0
-6.65339681112187,249.012080804,24,7,9,1,2,145,33,0,0,1,0,2,1,0,1,1,0,0,0,0,0,0,0,1,0,0
-3.40526836426254,266.98625998,23,6,11,1,4,482,18,0,0,3,1,2,1,0,0,1,0,0,0,0,0,0,0,1,0,0
-3.88830065131314,178.011352532,18,5,7,0,3,21,7,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0
-4.73750601365159,206.04265266,24,7,7,0,3,105,1,0,0,2,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.260159358508544,282.9811746,24,6,12,1,1,63,35,0,0,0,0,3,0,0,0,0,0,0,1,1,1,0,0,1,0,0
-7.51971541748595,293.07468106,35,10,9,1,2,233,40,0,0,0,0,2,0,0,0,1,0,0,0,0,2,0,0,0,1,0
-8.44709938537033,296.996824664,27,7,12,1,2,212,14,0,0,0,0,2,0,0,0,1,0,0,0,1,1,1,0,1,0,0
-3.97399959471233,312.044109204,33,8,11,2,2,352,23,0,0,1,1,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0
-5.12469206656068,219.00151612,20,6,8,1,2,151,40,0,0,1,0,3,1,0,0,0,1,0,0,0,0,0,0,1,0,0
-6.27705611765889,238.068867408,30,8,8,0,3,575,40,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,1,0
-5.02799853344839,294.069930028,34,9,9,2,1,49,38,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0,1,0
-0.720667218911598,198.089208928,28,10,4,0,0,28,28,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-6.7620756884676,237.996096392,22,6,10,0,4,69,5,0,0,2,0,2,0,0,0,0,0,0,0,1,2,0,0,1,0,0
-7.99897018786594,268.054279964,30,7,9,2,2,479,40,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1
-11.5802860126019,295.053945616,33,9,10,1,2,199,18,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0
-5.03565806815698,250.99134536,22,6,10,1,3,12,2,0,0,3,0,2,0,0,0,1,0,0,0,1,0,0,0,1,0,0
-2.33390280086543,313.986988252,27,6,13,2,2,244,40,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0
-6.23668101261747,291.059030996,33,10,9,1,1,307,40,0,0,0,1,3,0,0,0,1,0,0,0,0,1,0,0,0,1,0
-6.52558326363414,246.073952788,31,10,7,0,2,60,26,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,1,0
-8.21096917815399,309.06959568,36,10,10,1,2,727,40,0,0,0,1,2,0,0,0,1,0,0,0,0,2,0,0,0,1,0
-5.61540407757165,250.99134536,22,6,10,1,2,130,7,0,0,2,3,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
-0.60264978994937,221.053551692,26,7,7,1,1,27,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0
-5.89614891460708,192.027002596,21,6,7,0,2,77,5,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0
-4.78173687491159,296.1219656,40,10,8,2,1,94,40,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1
-4.89725158464408,172.073558864,24,8,4,0,1,58,40,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-6.75151432271834,279.059030996,32,9,9,1,1,38,5,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0
-1.38641945968713,209.017166184,21,5,8,1,1,73,40,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
-9.11922687482098,281.001910044,26,7,11,1,3,286,14,0,0,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0
-3.76832135043815,191.0066015,18,5,7,1,2,31,14,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0
-4.89711393320266,328.039023824,34,8,12,2,2,152,40,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,1,0
-8.69552644682644,328.039023824,34,8,12,2,2,552,40,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0
-6.11882340487413,269.001910044,25,6,11,1,2,98,30,0,0,0,0,1,0,0,0,0,1,0,0,1,0,2,0,1,0,0
-7.43415513502866,370.049588508,39,10,13,2,2,539,40,0,0,0,0,2,0,0,0,2,0,0,0,0,1,1,0,0,1,0
-5.06987896692409,368.033938444,37,10,13,2,1,229,40,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0
-1.49767950577031,262.99134536,23,7,10,1,1,14,8,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0
-1.59223022616167,246.99643074,22,7,9,1,1,123,37,0,0,1,3,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0
-7.19685293394677,237.048466312,27,7,8,1,2,344,40,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,1
-5.58625776322179,281.001910044,26,7,11,1,3,294,10,0,0,1,0,2,1,0,0,1,0,0,0,0,0,1,0,1,0,0
-0.761516410262943,330.01828838,32,7,13,2,2,315,15,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0
-12.8600023870416,299.012474728,29,7,12,1,4,516,11,0,0,2,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0
1.62953632769208,132.005873228,13,4,5,0,1,13,6,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
-2.36130653516691,296.085580092,36,9,9,2,1,205,40,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
-2.88420005572029,263.064116376,31,9,8,1,1,148,40,0,0,0,1,2,0,0,0,1,0,0,0,0,1,0,0,0,1,0
-8.43903512680883,295.053945616,33,9,10,1,2,913,40,0,0,1,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,1
-6.68354362584678,324.080494712,38,10,10,2,2,32,10,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,1,0
-4.92790351645997,269.997159012,24,5,11,2,2,432,40,0,0,0,0,1,1,0,0,2,0,0,0,0,1,0,0,1,0,0
-5.49927214616404,325.986988252,28,7,13,2,2,190,40,0,0,1,0,1,1,0,1,1,0,0,1,0,0,0,0,1,0,0
-7.55291089830479,269.001910044,25,6,11,1,3,297,40,0,0,2,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0
-3.2505630997629,190.084123548,27,8,5,0,2,41,20,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0
-9.65237127401465,252.011746456,25,7,10,0,3,262,22,0,0,1,0,2,1,0,0,0,0,0,0,1,0,1,0,1,0,0
-5.18009842960885,270.9811746,23,5,12,1,2,236,35,0,0,0,1,1,0,0,0,1,0,0,0,1,1,1,0,1,0,0
-10.4010823108083,284.996824664,26,6,12,1,5,589,22,0,0,2,0,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0
-6.50607229179991,269.001910044,25,6,11,1,4,493,21,0,0,3,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0
-8.80738297977891,328.002638316,30,7,13,2,3,218,3,0,0,2,1,1,0,0,1,2,0,0,0,0,1,0,0,1,0,0
-5.08584816611236,310.97608922,26,7,13,1,2,198,8,0,0,2,3,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0
-8.1243573227253,324.044109204,34,9,11,2,2,188,40,0,0,0,0,1,1,0,0,2,0,0,0,0,1,0,0,0,1,0
-3.65811316627284,282.9811746,24,6,12,1,2,296,37,0,0,1,1,0,0,2,0,0,0,0,1,0,1,0,0,1,0,0
-6.04940534482836,296.012809076,28,7,11,2,3,305,20,0,0,3,2,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0
-2.2166712980058,246.99643074,22,7,9,1,1,7,7,0,0,1,0,3,0,0,0,1,0,0,0,1,0,0,0,1,0,0
-6.19288393396352,218.006267152,21,7,8,0,2,131,40,1,0,0,2,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0
-2.41655918455538,282.03354452,29,7,10,2,1,91,25,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0
-1.92404833942417,306.069930028,35,10,9,2,0,66,40,0,0,0,1,2,0,0,0,2,0,0,0,0,0,0,0,0,1,0
-4.58124228396513,236.016831836,24,7,9,0,3,439,21,0,0,2,1,2,0,1,0,0,0,0,0,0,1,0,0,1,0,0
-5.20282559731938,238.0324819,26,7,9,0,4,215,34,0,0,3,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0
0.302808989284514,308.049194584,33,9,10,2,0,27,27,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,1,0
-6.71636759951485,225.012080804,22,5,9,1,3,298,40,0,0,1,0,0,0,0,1,0,1,0,0,0,2,0,0,1,0,0
-6.55997124495567,265.006995424,25,7,10,1,3,716,40,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0
-6.12591643836814,310.101230156,39,10,9,2,1,266,40,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,1
-8.7639255313662,312.991739284,28,7,13,1,3,311,40,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0
-4.14671428113867,308.049194584,33,9,10,2,1,230,40,0,0,0,1,1,1,0,0,2,0,0,0,0,0,0,0,0,1,0
-5.58069084964212,296.960439156,23,6,13,1,3,57,27,0,0,2,0,3,0,0,0,1,0,0,0,1,0,1,0,1,0,0
-6.83813098329889,299.012474728,29,7,12,1,3,408,40,0,0,2,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0
2.60487109822891,160.996036816,14,4,6,1,1,5,2,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
-6.4846351098339,265.006995424,25,7,10,1,2,260,40,0,0,0,1,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0
-9.48459818073215,249.996096392,23,7,10,0,3,95,1,0,0,2,2,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0
-6.07394231218602,257.001910044,24,5,11,1,4,334,19,0,0,2,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0
-10.2113167162093,253.006995424,24,6,10,1,3,124,2,0,0,2,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0
-5.07749149546807,297.992073632,26,6,12,2,2,317,40,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,1,1,0,0
-6.14404781123367,294.9811746,25,7,12,1,2,400,40,0,0,0,1,2,2,0,0,1,0,0,0,1,0,0,0,1,0,0
-8.50851867663349,265.006995424,25,7,10,1,2,57,6,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0
-3.22293616329755,341.981902872,29,7,14,2,2,452,26,0,0,1,1,2,0,0,0,1,0,0,1,0,1,0,0,1,0,0
-8.69801728766257,246.073952788,31,10,7,0,2,69,12,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,1,0
-2.01118074069751,251.064116376,30,8,8,1,2,211,40,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
-1.99838041759843,225.012080804,22,5,9,1,2,93,40,0,0,0,0,1,0,0,1,1,0,0,0,0,2,0,0,1,0,0
-7.31166828683569,279.059030996,32,9,9,1,2,364,40,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0
-6.08022367905884,282.9811746,24,6,12,1,4,505,16,0,0,2,1,2,0,0,0,0,1,0,0,0,1,1,0,1,0,0
-3.78367899395415,254.98625998,22,5,11,1,3,62,10,0,0,1,0,0,0,0,1,1,0,0,0,0,0,2,0,1,0,0
-4.76544693945655,266.98625998,23,6,11,1,2,144,40,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0
-0.530302479030488,162.016437912,17,5,6,0,1,34,22,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
-10.7744109369966,249.012080804,24,7,9,1,3,18,8,1,1,2,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
-5.91242886993836,282.03354452,29,7,10,2,2,406,40,0,0,1,0,1,1,0,0,2,0,0,0,0,0,0,0,0,1,0
-8.16520420238626,236.016831836,24,7,9,0,3,102,4,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0
-3.67163869000066,188.104858992,29,9,4,0,2,41,26,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
-9.27444179936983,253.006995424,24,6,10,1,3,486,39,0,0,2,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0
-3.92767291037083,269.001910044,25,6,11,1,3,314,39,0,0,2,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
-6.03448127404978,295.053945616,33,9,10,1,2,248,36,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0
-9.8277317958635,218.006267152,21,7,8,0,3,23,4,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0
-7.74320989635071,277.07976644,34,10,8,1,2,147,40,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0
-5.64738524144499,266.98625998,23,6,11,1,3,220,3,0,0,2,2,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0
-2.1531792644384,194.006267152,19,5,8,0,2,14,13,0,0,0,0,2,0,0,0,0,0,0,0,1,2,0,0,1,0,0
-4.3171561094705,251.136887392,38,10,6,1,2,325,40,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
-3.79021156335718,282.9811746,24,6,12,1,2,196,23,0,0,1,2,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0
-9.05676465681159,267.022645488,27,7,10,1,3,131,3,0,0,2,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
-7.51642302555516,277.07976644,34,10,8,1,2,113,31,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0
-7.17479558971782,253.043380932,28,7,9,1,3,128,30,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,0,1,0
-2.93216954917481,269.997159012,24,5,11,2,1,256,40,0,0,0,0,1,0,1,0,2,0,0,0,0,1,0,0,1,0,0
-4.32892949279536,311.971338188,25,6,13,2,2,124,32,0,0,1,1,0,0,1,0,1,1,0,0,0,0,1,1,1,0,0
-2.54697561855986,262.99134536,23,7,10,1,1,16,9,0,0,0,1,2,1,0,0,1,0,0,0,1,0,0,0,1,0,0
-6.95897139508901,310.97608922,26,7,13,1,3,218,30,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0
-1.18451854962567,144.005873228,14,5,5,0,1,12,10,1,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
-0.785114287827539,291.981508948,24,7,11,2,0,24,24,0,0,0,0,2,0,1,0,1,1,0,0,0,0,0,1,1,0,0
-5.92018649890473,312.007723696,29,7,12,2,2,154,24,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,0,1,0,0
-1.08194687406384,309.992073632,27,7,12,2,2,133,30,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0
-2.71333112838852,276.970609916,22,7,11,1,1,54,1,0,0,0,2,2,1,0,0,1,0,0,0,1,0,0,0,1,0,0
-5.81052648237428,192.027002596,21,6,7,0,2,208,40,0,0,1,2,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
-5.62451879474887,238.99134536,21,5,10,1,3,131,9,0,0,1,1,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0
-1.98939716759197,315.966252808,25,5,14,2,2,219,40,0,0,0,1,0,0,0,1,1,0,0,1,0,2,0,0,1,0,0
-4.80308792357709,309.992073632,27,7,12,2,2,94,37,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0
-4.87159184404951,296.085580092,36,9,9,2,1,149,40,0,0,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0,1,0
-5.37837621573519,220.021917216,23,7,8,0,3,188,18,0,0,2,0,1,1,2,0,0,0,0,0,0,0,0,0,1,0,0
-2.55784199924427,207.985531708,18,5,9,0,2,110,40,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0
-6.68498897234754,359.992467556,32,7,15,2,3,578,40,0,0,0,0,0,1,0,1,1,0,0,1,0,2,0,0,1,0,0
1.63689161275304,293.960773504,22,6,12,2,0,11,11,0,0,0,0,2,0,0,0,0,1,0,1,1,0,0,0,1,0,0
0.845462940501084,327.966252808,26,6,14,2,1,24,11,0,0,0,0,2,0,0,0,1,0,0,1,1,1,0,0,1,0,0
